NO,共通ID,施設・場所名,住所,指定緊急避難場所との住所同一,その他市町村長が必要と認める事項,受入対象者,緯度,経度,備考
1524,E0332200049111,矢巾町民総合体育館,岩手県矢巾町大字南矢幅13-118,,,,39.606242,141.144028,
1525,E0332200050111,矢巾町公民館,岩手県矢巾町大字南矢幅13-123,,,,39.606036,141.141987,
1526,E0332200051111,南矢幅４区公民館,岩手県矢巾町大字南矢幅14-15-196,,,,39.604845,141.144408,
1527,E0332200052111,矢巾町保健福祉交流センター,岩手県矢巾町大字南矢幅14-78,1,,,39.605386703199,141.1404977733,
1528,E0332200053111,南矢幅公民館,岩手県矢巾町大字南矢幅5-93-8,,,,39.608828,141.146333,
1529,E0332200054111,森が丘公民館,岩手県矢巾町大字南矢幅6-175-5,,,,39.6011669991,141.143106,
1530,E0332200056111,新田自治公民館,岩手県矢巾町大字南矢幅6-558,,,,39.612262143422,141.14612158288,
1531,E0332200057121,老人デイサービスセンター「百万石」矢幅駅西口,岩手県矢巾町大字南矢幅6-606,,,要配慮者,39.611711147971,141.14720158696,
1532,E0332200059111,矢巾町防災コミュニティセンター,岩手県矢巾町大字南矢幅8-96-1,,,,39.607836,141.153576,
1533,E0332200061111,矢巾３区公民館,岩手県矢巾町大字南矢幅9-194-2,,,,39.610622,141.154807,
1534,E0332200062111,花矢巾公民館,岩手県矢巾町大字白沢3-35-53,,,,39.60174,141.149788,
1535,E0332200063111,矢巾中学校,岩手県矢巾町大字白沢5-220,1,,,39.598068846249,141.14372143874,
1536,E0332200065111,白沢集落センター,岩手県矢巾町大字白沢7-201-1,,,,39.595712,141.142847,
1537,E0332200066111,北郡山公民館,岩手県矢巾町大字北郡山6-173-2,,,,39.588458,141.156981,
1538,E0332200067111,桜屋公民館,岩手県矢巾町大字北伝法寺15-51-5,,,,39.603031,141.124693,
1539,E0332200068111,舘前公民館,岩手県矢巾町大字北伝法寺7-85-1,,,,39.599539,141.111412,
1540,E0332200069111,煙山小学校,岩手県矢巾町大字北矢幅1-2,1,,,39.621639900742,141.13985766938,
1541,E0332200070111,下北公民館,岩手県矢巾町大字北矢幅4-53-1,,,,39.620587,141.153379,
1542,E0332200073111,矢次公民館,岩手県矢巾町大字又兵エ新田3-122-12,,,,39.6196594184,141.139234949,
1543,E0332200074121,ケアセンター南昌,岩手県矢巾町大字又兵エ新田5-335,,,要配慮者,39.613452019115,141.14707150535,
1544,E0332200075121,共生型福祉施設地域交流パレスいちご館,岩手県矢巾町大字又兵エ新田5-339,,,要配慮者,39.614025272062,141.14619080289,
1545,E0332200076111,矢巾町活動交流センター「やはぱーく」,岩手県矢巾町大字又兵エ新田6-15-5,,,,39.6131566103126,141.149936083946,
1546,E0332200077111,矢巾１区公民館,岩手県矢巾町大字又兵エ新田6-31-34,,,,39.61396950743,141.15041984974,
1547,E0332200078111,矢巾２区公民館,岩手県矢巾町大字又兵エ新田7-143-3,,,,39.613845,141.157741,
1548,E0332200079121,ケアビレッジとくたんの郷,岩手県矢巾町大字又兵エ新田7-212-1,,,要配慮者,39.613528015752,141.1574279622,
1549,E0332200081111,矢巾勤労者共同福祉センター,岩手県矢巾町大字流通センター南1-2-7,,,,39.638479,141.11191,
1550,E0332200083111,流通センター公民館,岩手県矢巾町大字流通センター南4-23,,,,39.637093,141.107428,
1551,E0332200085111,和味公民館,岩手県矢巾町大字和味10-40-4,,,,39.603263,141.103082,
1552,E0332200087121,デイサービスセンター「百万石」,岩手県矢巾町大字和味2-106-5,,,要配慮者,39.598717308676,141.09054815041,
1553,E0332200088111,岩手トラックターミナル荷扱いホーム第１棟東館２階第１会議室,岩手県矢巾町流通センター南2-4-35,,,,39.6385074202353,141.11912888954,
1554,E0350700001111,阿子木地区センター,岩手県洋野町阿子木12-33-250,1,,,40.262089,141.707452,
1555,E0350700003111,八木南町地区センター,岩手県洋野町種市1-114-53,1,,,40.345527589652,141.76566491117,
1556,E0350700002111,戸類家地区生活改善センター,岩手県洋野町種市10-4,1,,,40.375803307343,141.73653291765,
1557,E0350700004111,玉川地区センター,岩手県洋野町種市12-62-3,1,,,40.380526823595,141.7389874508,
1558,E0350700005111,鹿糠地区センター,岩手県洋野町種市17-7-2,1,,,40.397880655194,141.72053542017,
1559,E0350700007111,小路合農村生活技術伝承館,岩手県洋野町種市18-85,1,,,40.40186592046,141.7139670479,
1560,E0350700008111,緑町地区センター,岩手県洋野町種市20-2-1,1,,,40.403553787795,141.71747077009,
1561,E0350700009111,種市小学校,岩手県洋野町種市20-33-3,1,,,40.405490903657,141.71543146092,
1562,E0350700010111,オーシャンビュースタジアム,岩手県洋野町種市21-41,1,,,40.401146458867,141.7061505743,
1563,E0350700011111,種市しいたけ推進センター,岩手県洋野町種市21-9,1,,,40.40461402265,141.7077454657,
1564,E0350700012111,住吉町地区センター,岩手県洋野町種市22-129-1,1,,,40.406976984274,141.71263263244,
1565,E0350700013111,四区地区センター,岩手県洋野町種市23-13-1,1,,,40.408363518555,141.71274116383,
1566,E0350700014111,種市体育館,岩手県洋野町種市23-27,1,,,40.407806267224,141.71859485029,
1567,E0350700015111,種市武道館,岩手県洋野町種市23-27-1,1,,,40.407477036789,141.71831268203,
1568,E0350700016111,マリンサイドスパたねいち,岩手県洋野町種市23-27-19,,,,40.411870668151,141.71848536357,
1569,E0350700017111,二区地区センター,岩手県洋野町種市23-27-2,1,,,40.411154946174,141.71852400647,
1570,E0350700018111,町民文化会館（セシリアホール）,岩手県洋野町種市24-124-3,1,,,40.40927024344,141.70814032309,
1571,E0350700019111,種市中学校,岩手県洋野町種市25-29,1,,,40.412123243274,141.70525370932,
1572,E0350700021111,八木防災センター,岩手県洋野町種市3-2-1,1,,,40.3501540053,141.7570553365,
1573,E0350700020111,麦沢地区コミュニティ会館,岩手県洋野町種市30-29-3,1,,,40.405864659036,141.67423118164,
1574,E0350700022111,川尻地区センター,岩手県洋野町種市32-1-3,1,,,40.420740024363,141.70550147972,
1575,E0350700023111,平内地区公民館,岩手県洋野町種市34-78,1,,,40.423244046411,141.69550728573,
1576,E0350700024111,県立種市高等学校,岩手県洋野町種市38-94-110,1,,,40.430954517676,141.69784762141,
1577,E0350700025111,角浜漁村センター,岩手県洋野町種市41-122-2,1,,,40.445838004877,141.68305885606,
1578,E0350700026111,角浜小学校,岩手県洋野町種市43-101-10,1,,,40.435790401139,141.67759251408,
1579,E0350700027111,伝吉地区村づくり推進センター,岩手県洋野町種市43-84,1,,,40.431997515828,141.6728896535,
1580,E0350700028111,旧城内小学校,岩手県洋野町種市56-80,1,,,40.398285100271,141.64199453265,
1581,E0350700029111,城内地区林業センター,岩手県洋野町種市57-58,1,,,40.393315335638,141.63995890254,
1582,E0350700030111,滝沢地区伝統文化等保存伝習施設,岩手県洋野町種市62-86-16,1,,,40.391832806665,141.61390289397,
1583,E0350700031111,アグリパークおおさわ,岩手県洋野町種市69-16-1,,,,40.380229764283,141.62010641507,
1584,E0350700032111,大沢地区センター,岩手県洋野町種市69-21,1,,,40.379235230785,141.61983190859,
1585,E0350700033111,ヒロノット（旧宿戸中学校）,岩手県洋野町種市7-116-21,1,,,40.367872176746,141.74752677006,
1586,E0350700034111,宿戸小学校,岩手県洋野町種市7-117,1,,,40.36538639488,141.74507487494,
1587,E0350700036111,宿戸農漁村センター,岩手県洋野町種市7-34-1,1,,,40.364434045044,141.74557376582,
1588,E0350700037111,和座地区加工処理センター,岩手県洋野町種市74-11,1,,,40.365135711564,141.64732426217,
1589,E0350700038111,大谷地区センター,岩手県洋野町種市74-135-47,1,,,40.354878940115,141.64995440344,
1590,E0350700039111,小子内地区センター,岩手県洋野町小子内3-2,1,,,40.337720482774,141.76965179455,
1591,E0350700040111,旧小子内小学校,岩手県洋野町小子内6-6,1,,,40.333638534261,141.7678445914,
1592,E0350700042111,向田農村センター,岩手県洋野町上舘56-22-5,1,,,40.325871287634,141.60671412517,
1593,E0350700043111,水沢地区センター,岩手県洋野町水沢6-32-2,1,,,40.243764576777,141.65487333047,
1594,E0350700044111,水沢生活改善センター,岩手県洋野町水沢9-8-2,1,,,40.243101739038,141.65976184435,
1595,E0350700045111,帯島農村センター,岩手県洋野町帯島5-15,1,,,40.253011634612,141.69451175106,
1596,E0350700046111,帯島小学校,岩手県洋野町帯島5-22-1,1,,,40.2545426938,141.69590816911,
1597,E0350700047111,旧大野第二中学校,岩手県洋野町帯島7-50-161,1,,,40.242944010888,141.68745841783,
1598,E0350700048111,弥栄地区センター,岩手県洋野町帯島字弥栄196-2,1,,,40.245819099889,141.71047680202,
1599,E0350700049111,泥濘地区センター,岩手県洋野町大野25-63-52,1,,,40.314392049101,141.61895270584,
1600,E0350700050111,明戸地区社会体育館,岩手県洋野町大野29-6-6,1,,,40.307090672906,141.6337139102,
1601,E0350700051111,明戸地区センター,岩手県洋野町大野30-30-2,1,,,40.305900021926,141.63384495623,
1602,E0350700052111,舘山地区センター,岩手県洋野町大野34-471,1,,,40.327096924296,141.67660497346,
1603,E0350700053111,苗代沢地区センター,岩手県洋野町大野43-8-16,1,,,40.308908,141.659128,
1604,E0350700054111,林郷小学校,岩手県洋野町大野47-9,1,,,40.303674805691,141.67422363551,
1605,E0350700055111,林郷地区社会体育館,岩手県洋野町大野49-34,1,,,40.300659102665,141.67212075764,
1606,E0350700056111,林郷農村センター,岩手県洋野町大野49-34-8,1,,,40.300850022662,141.67219312344,
1607,E0350700057111,権谷地区センター,岩手県洋野町大野53-12-8,1,,,40.296781670982,141.68754106699,
1608,E0350700058111,蒲の口地区センター,岩手県洋野町大野57-141,1,,,40.27753935127,141.68431917139,
1609,E0350700059111,グリーンヒルおおの,岩手県洋野町大野58-12-30,,,,40.279072483151,141.66347532806,
1610,E0350700060111,大野農村環境改善センター,岩手県洋野町大野60-40-2,1,,,40.277915846808,141.63296645298,
1611,E0350700061111,大野体育館,岩手県洋野町大野60-7,1,,,40.277581535022,141.63381922274,
1612,E0350700062111,大野保健センター,岩手県洋野町大野8-85-1,1,,,40.284730277282,141.62656458494,
1613,E0350700063111,大野小学校,岩手県洋野町大野9-1-1,1,,,40.285548748762,141.62527798064,
1614,E0350700064111,大野中学校,岩手県洋野町大野9-39-1,1,,,40.284191778263,141.62440854352,
1615,E0350700066111,棚場地区センター,岩手県洋野町中野1-107-4,1,,,40.286434109752,141.71546228408,
1616,E0350700067111,中野小学校,岩手県洋野町中野1-90-5,1,,,40.311503833594,141.76955377239,
1617,E0350700065111,中野漁村センター,岩手県洋野町中野10-17-6,1,,,40.303553272422,141.78052622411,
1618,E0350700068111,中野中学校,岩手県洋野町中野2-45-7,1,,,40.309656605327,141.77433728543,
1619,E0350700069111,中野コミュニティ会館,岩手県洋野町中野5-62,1,,,40.305170623279,141.77258118359,
1620,E0350700070111,中野地区コミュニティ体育館,岩手県洋野町中野9-29-1,1,,,40.30237142145,141.77695009502,
1621,E0350700071111,有家地区センター,岩手県洋野町有家5-16-2,1,,,40.318083665849,141.76306049669,
1622,E0321000001111,横田地区コミュニティセンター（横田基幹集落センター）,岩手県陸前高田市横田町字黄金山43-1,1,,,39.07558971,141.5829872,
1623,E0321000002111,横田小学校,岩手県陸前高田市横田町字久連坪17-1,1,,,39.080097255859,141.5801365821,
1624,E0321000005111,今泉地区コミュニティセンター,岩手県陸前高田市気仙町字愛宕下303,1,,,39.004996398479,141.61343000727,
1625,E0321000006111,気仙小学校,岩手県陸前高田市気仙町字愛宕下313,1,,,39.001643664195,141.61551201024,
1626,E0321000030111,旧気仙小学校,岩手県陸前高田市気仙町字牧田17,1,,,38.98940209638,141.6169348297,
1627,E0321000030112,長部地区コミュニティセンター（漁村センター）,岩手県陸前高田市気仙町字牧田17,1,,,38.9883184,141.6172901,
1628,E0321000048111,広田地区コミュニティセンター,岩手県陸前高田市広田町字前花貝222-1,1,,,38.966185099967,141.69500454977,
1629,E0321000051111,広田小学校,岩手県陸前高田市広田町字大久保9,1,,,38.965323910285,141.69510403261,
1630,E0321000170111,県立野外活動センター体育館,岩手県陸前高田市広田町大久保124-1,,,,38.96234,141.695855,
1631,E0321000163111,高田小学校,岩手県陸前高田市高田町字太田510,1,,,39.024481,141.641361,
1632,E0321000233121,ふれあい教室,岩手県陸前高田市高田町字太田511,,,障がい者（児）,39.02566,141.640857,
1633,E0321000071121,地域密着型介護老人福祉施設　陸前高田,岩手県陸前高田市高田町字大隅8-6,1,,高齢者,39.032186,141.636437,
1634,E0321000072121,ひかみの園,岩手県陸前高田市高田町字大隅8-8,1,,障がい者,39.033824,141.638025,
1635,E0321000073121,松原苑,岩手県陸前高田市高田町字中田69-2,1,,高齢者,39.014495,141.649223,
1636,E0321000075111,県立高田高等学校第二体育館,岩手県陸前高田市高田町字長砂78-12,1,,,39.01717912,141.638694,
1637,E0321000076121,高寿園,岩手県陸前高田市高田町字東和野67,1,,高齢者,39.022147,141.639071,
1638,E0321000077111,高田地区コミュニティセンター（コミュニティホール）,岩手県陸前高田市高田町字栃ヶ沢210-3,1,,,39.02743161902,141.62384190946,
1639,E0321000079111,高田第一中学校,岩手県陸前高田市高田町字鳴石5-1,1,,,39.021785404864,141.62555011655,
1640,E0321000231121,交流センター　やちだて,岩手県陸前高田市小友町字谷地館50,,,高齢者,38.98748,141.710472,
1641,E0321000232121,グループホーム　箱根山,岩手県陸前高田市小友町字猪森77,,,高齢者,38.99318,141.700231,
1642,E0321000102111,小友地区コミュニティセンター,岩手県陸前高田市小友町字柳沢25-1,1,,,38.9968739959779,141.701200959876,
1643,E0321000203111,矢の浦公民館,岩手県陸前高田市小友町字獺沢2,1,,,38.986325,141.669324,
1644,E0321000110111,竹駒地区コミュニティセンター（定住促進センター）,岩手県陸前高田市竹駒町字館44,1,,,39.03637996,141.6079944,
1645,E0321000114111,壺の沢公民館,岩手県陸前高田市竹駒町字上壺7-7,1,,,39.04851506,141.6019295,
1646,E0321000123111,竹駒小学校,岩手県陸前高田市竹駒町字仲の沢181,1,,,39.038448568881,141.61489449685,
1647,E0321000230121,小規模多機能ホーム　玉山,岩手県陸前高田市竹駒町相川73-30,,,高齢者,39.033469,141.621681,
1648,E0321000191111,旧高田東中学校,岩手県陸前高田市米崎町字神田113-10,1,,,39.01041544,141.6596289,
1649,E0321000135111,米崎地区コミュニティセンター（自然環境活用センター）,岩手県陸前高田市米崎町字川向14-1,1,,,39.0154994,141.6656551,
1650,E0321000136111,米崎小学校,岩手県陸前高田市米崎町字川内1,1,,,39.016982964552,141.66270904678,
1651,E0321000146111,高田東中学校,岩手県陸前高田市米崎町字和方130-1,1,,,39.007911151627,141.67889476747,
1652,E0321000152111,清水公民館,岩手県陸前高田市矢作町字沖5-1,1,,,39.0584133,141.5094469,
